"date","stato","codice_regione","denominazione_regione","lat","long","ricoverati_con_sintomi","terapia_intensiva","totale_ospedalizzati","isolamento_domiciliare","totale_positivi","variazione_totale_positivi","nuovi_positivi","dimessi_guariti","deceduti","casi_da_sospetto_diagnostico","casi_da_screening","totale_casi","tamponi","casi_testati","mortalità","nuovi_tamponi","decreto_legge","dpcm1","dpcm2","dpcm3","dpcm4","dpcm5","dpcm6","dpcm7","dpcm8","dpcm9","pre_esodo","mado","esodo1","esodo2","esodo3"
2020-10-30,"ITA",13,"Abruzzo",42.35122,13.39844,355,27,382,5414,5796,352,428,3764,542,7498,2604,10102,283894,176636,0.05365274,0.001507605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-31,"ITA",13,"Abruzzo",42.35122,13.39844,371,29,400,5803,6203,407,450,3799,550,7739,2813,10552,287781,178791,0.05212282,0.001563689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-01,"ITA",13,"Abruzzo",42.35122,13.39844,391,32,423,6210,6633,430,489,3854,554,6792,4249,11041,291057,180627,0.05017661,0.001680083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-02,"ITA",13,"Abruzzo",42.35122,13.39844,401,33,434,6657,7091,458,478,3872,556,7083,4436,11519,294594,182672,0.04826808,0.001622572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-03,"ITA",13,"Abruzzo",42.35122,13.39844,429,38,467,7180,7647,556,601,3909,564,7026,5094,12120,298279,184865,0.04653465,0.002014892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-04,"ITA",13,"Abruzzo",42.35122,13.39844,427,36,463,7569,8032,385,423,3943,568,7110,5433,12543,301822,186722,0.04528422,0.001401488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-05,"ITA",13,"Abruzzo",42.35122,13.39844,458,36,494,7770,8264,232,571,4273,577,7339,5775,13114,305438,188627,0.04399878,0.001869446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-06,"ITA",13,"Abruzzo",42.35122,13.39844,468,42,510,8071,8581,317,395,4340,584,7396,6109,13505,308505,190210,0.04324324,0.001280368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-07,"ITA",13,"Abruzzo",42.35122,13.39844,484,43,527,8368,8895,314,432,4445,596,7309,6627,13936,311779,191808,0.04276693,0.001385597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-08,"ITA",13,"Abruzzo",42.35122,13.39844,484,43,527,8804,9331,436,584,4592,596,7615,6904,14519,315128,193373,0.04104966,0.001853215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-09,"ITA",13,"Abruzzo",42.35122,13.39844,513,48,561,9311,9872,541,625,4669,602,7729,7414,15143,319079,195550,0.03975434,0.001958763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-10,"ITA",13,"Abruzzo",42.35122,13.39844,530,46,576,9852,10428,556,746,4832,628,7882,8006,15888,323845,197902,0.03952669,0.002303571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-11,"ITA",13,"Abruzzo",42.35122,13.39844,546,51,597,10353,10950,522,662,4956,644,8078,8472,16550,328068,199985,0.03891239,0.002017874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-12,"ITA",13,"Abruzzo",42.35122,13.39844,547,52,599,10817,11416,466,541,5029,646,8236,8855,17091,330704,200964,0.03779767,0.001635904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-13,"ITA",13,"Abruzzo",42.35122,13.39844,567,57,624,11284,11908,492,683,5205,661,8585,9189,17774,335473,203208,0.03718915,0.002035931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-14,"ITA",13,"Abruzzo",42.35122,13.39844,545,59,604,12018,12622,714,939,5420,671,9457,9256,18713,340656,205812,0.03585743,0.002756446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-15,"ITA",13,"Abruzzo",42.35122,13.39844,565,59,624,12410,13034,412,470,5469,679,9174,10008,19182,344353,207477,0.03539777,0.001364878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-16,"ITA",13,"Abruzzo",42.35122,13.39844,571,59,630,12869,13499,465,642,5634,690,9249,10574,19823,347929,209407,0.03480805,0.001845204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-17,"ITA",13,"Abruzzo",42.35122,13.39844,590,66,656,13352,14008,509,729,5841,703,9470,11082,20552,352882,211733,0.03420592,0.002065846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-18,"ITA",13,"Abruzzo",42.35122,13.39844,621,65,686,13704,14390,382,641,6091,712,9972,11221,21193,357482,213814,0.033596,0.001793097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-19,"ITA",13,"Abruzzo",42.35122,13.39844,658,74,732,14130,14862,472,649,6259,721,9825,12017,21842,362295,215944,0.0330098,0.001791358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-20,"ITA",13,"Abruzzo",42.35122,13.39844,661,75,736,14642,15378,516,705,6430,739,10048,12499,22547,366943,218064,0.03277598,0.001921279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,"ITA",13,"Abruzzo",42.35122,13.39844,676,73,749,14848,15597,219,541,6717,774,10218,12870,23088,371339,219918,0.03352391,0.00145689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-22,"ITA",13,"Abruzzo",42.35122,13.39844,664,72,736,15395,16131,534,560,6731,786,10440,13208,23648,375917,221913,0.03323748,0.001489691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-23,"ITA",13,"Abruzzo",42.35122,13.39844,672,71,743,15606,16349,218,640,7135,804,10650,13638,24288,380408,223871,0.03310277,0.001682404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-24,"ITA",13,"Abruzzo",42.35122,13.39844,672,71,743,15913,16656,307,536,7344,822,10828,13994,24822,385071,225989,0.03311578,0.001391951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-25,"ITA",13,"Abruzzo",42.35122,13.39844,676,72,748,16284,17032,376,623,7582,831,11396,14049,25445,389766,228016,0.03265868,0.001598395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-26,"ITA",13,"Abruzzo",42.35122,13.39844,694,74,768,16566,17334,302,570,7830,851,11607,14408,26015,394751,229937,0.0327119,0.001443948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-27,"ITA",13,"Abruzzo",42.35122,13.39844,689,74,763,16797,17560,226,510,8097,868,11387,15138,26525,398946,231706,0.03272385,0.001278369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-28,"ITA",13,"Abruzzo",42.35122,13.39844,680,77,757,17005,17762,202,532,8415,879,11819,15237,27056,403356,233698,0.03248817,0.001318934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-29,"ITA",13,"Abruzzo",42.35122,13.39844,659,75,734,17306,18040,278,413,8543,886,11912,15557,27469,407501,235487,0.03225454,0.001013494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-30,"ITA",13,"Abruzzo",42.35122,13.39844,714,76,790,17402,18192,152,556,8939,893,18812,9212,28024,411685,237280,0.03186554,0.001350547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-01,"ITA",13,"Abruzzo",42.35122,13.39844,697,76,773,17415,18188,-4,396,9326,906,14700,13720,28420,415586,238795,0.03187896,0.0009528714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-02,"ITA",13,"Abruzzo",42.35122,13.39844,703,74,777,17207,17984,-204,381,9890,927,14657,14144,28801,419970,240318,0.03218638,0.0009072077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-03,"ITA",13,"Abruzzo",42.35122,13.39844,698,76,774,17054,17828,-156,395,10428,940,0,0,29196,424370,241874,0.03219619,0.0009307915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-04,"ITA",13,"Abruzzo",42.35122,13.39844,700,73,773,17019,17792,-36,408,10857,955,NA,NA,29604,428610,243415,0.03225915,0.0009519143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,"ITA",13,"Abruzzo",42.35122,13.39844,675,73,748,16499,17247,-545,376,11764,969,NA,NA,29980,433771,245073,0.03232155,0.0008668168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,"ITA",13,"Abruzzo",42.35122,13.39844,667,71,738,16350,17088,-159,294,12206,980,NA,NA,30274,438472,246492,0.03237101,0.0006705103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-07,"ITA",13,"Abruzzo",42.35122,13.39844,678,73,751,15890,16641,-447,124,12768,989,NA,NA,30398,440108,246934,0.03253504,0.000281749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-08,"ITA",13,"Abruzzo",42.35122,13.39844,658,69,727,15722,16449,-192,312,13267,994,NA,NA,30710,444065,248363,0.03236731,0.0007025998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-09,"ITA",13,"Abruzzo",42.35122,13.39844,666,64,730,15591,16321,-128,264,13650,1003,NA,NA,30974,446996,249398,0.032382,0.0005906093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-10,"ITA",13,"Abruzzo",42.35122,13.39844,657,65,722,15269,15991,-330,227,14197,1013,NA,NA,31201,449788,250253,0.03246691,0.0005046822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-11,"ITA",13,"Abruzzo",42.35122,13.39844,647,66,713,14786,15499,-492,262,14947,1017,NA,NA,31463,453936,251413,0.03232368,0.0005771739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-12,"ITA",13,"Abruzzo",42.35122,13.39844,631,64,695,14449,15144,-355,277,15567,1029,NA,NA,31740,458795,252815,0.03241966,0.0006037555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-13,"ITA",13,"Abruzzo",42.35122,13.39844,622,63,685,14624,15309,165,344,15737,1038,NA,NA,32084,463653,254435,0.03235257,0.0007419342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-14,"ITA",13,"Abruzzo",42.35122,13.39844,630,64,694,14188,14882,-427,192,16336,1057,NA,NA,32275,465419,255064,0.03274981,0.0004125315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-15,"ITA",13,"Abruzzo",42.35122,13.39844,601,59,660,13807,14467,-415,100,16836,1072,NA,NA,32375,467336,255645,0.03311197,0.0002139788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-16,"ITA",13,"Abruzzo",42.35122,13.39844,599,56,655,13331,13986,-481,257,17560,1084,NA,NA,32630,471645,257061,0.03322096,0.0005449014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-17,"ITA",13,"Abruzzo",42.35122,13.39844,584,49,633,12792,13425,-561,246,18347,1102,NA,NA,32874,476211,258633,0.03352193,0.0005165777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-18,"ITA",13,"Abruzzo",42.35122,13.39844,559,42,601,12574,13175,-250,227,18815,1111,NA,NA,33101,480066,259774,0.03356394,0.0004728516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-19,"ITA",13,"Abruzzo",42.35122,13.39844,565,43,608,12332,12940,-235,156,19195,1120,NA,NA,33255,484055,260727,0.03367915,0.0003222774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-20,"ITA",13,"Abruzzo",42.35122,13.39844,557,42,599,12441,13040,100,216,19307,1124,NA,NA,33471,488123,261905,0.03358131,0.0004425114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-21,"ITA",13,"Abruzzo",42.35122,13.39844,555,43,598,12068,12666,-374,64,19739,1129,NA,NA,33534,489572,262333,0.03366732,0.0001307264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-22,"ITA",13,"Abruzzo",42.35122,13.39844,534,41,575,11673,12248,-418,86,20235,1137,NA,NA,33620,491911,263051,0.03381916,0.0001748284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-23,"ITA",13,"Abruzzo",42.35122,13.39844,506,39,545,11474,12019,-229,255,20705,1151,NA,NA,33875,496034,264021,0.03397786,0.0005140777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-24,"ITA",13,"Abruzzo",42.35122,13.39844,491,35,526,11168,11694,-325,223,21248,1156,NA,NA,34098,501153,265272,0.03390228,0.0004449739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-25,"ITA",13,"Abruzzo",42.35122,13.39844,435,34,469,11398,11867,173,339,21408,1162,NA,NA,34437,505462,266505,0.03374278,0.0006706736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26,"ITA",13,"Abruzzo",42.35122,13.39844,429,36,465,11420,11885,18,34,21419,1167,NA,NA,34471,505748,266642,0.03385454,0.00006722716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-27,"ITA",13,"Abruzzo",42.35122,13.39844,443,36,479,11337,11816,-69,25,21507,1173,NA,NA,34496,506082,266774,0.03400394,0.00004939911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28,"ITA",13,"Abruzzo",42.35122,13.39844,458,38,496,11049,11545,-271,41,21812,1176,NA,NA,34533,506661,267075,0.03405438,0.00008092196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29,"ITA",13,"Abruzzo",42.35122,13.39844,451,38,489,10783,11272,-273,47,22123,1185,NA,NA,34580,508059,267416,0.03426836,0.00009250894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,"ITA",13,"Abruzzo",42.35122,13.39844,432,36,468,10568,11036,-236,278,22616,1206,NA,NA,34858,512111,268650,0.03459751,0.0005428511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31,"ITA",13,"Abruzzo",42.35122,13.39844,430,35,465,10608,11073,37,456,23028,1213,NA,NA,35314,516422,269992,0.03434898,0.0008829988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,"ITA",13,"Abruzzo",42.35122,13.39844,435,38,473,10900,11373,300,410,23132,1218,NA,NA,35723,519874,270995,0.03409568,0.0007886526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,"ITA",13,"Abruzzo",42.35122,13.39844,443,37,480,10771,11251,-122,23,23266,1229,NA,NA,35746,520091,271089,0.03438147,0.00004422303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,"ITA",13,"Abruzzo",42.35122,13.39844,445,41,486,10937,11423,172,207,23299,1231,NA,NA,35953,522168,271920,0.03423915,0.0003964241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,"ITA",13,"Abruzzo",42.35122,13.39844,466,39,505,10700,11205,-218,121,23629,1240,NA,NA,36074,523233,272345,0.03437379,0.0002312545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,"ITA",13,"Abruzzo",42.35122,13.39844,471,39,510,10584,11094,-111,213,23941,1252,NA,NA,36287,525626,273182,0.03450271,0.0004052311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,"ITA",13,"Abruzzo",42.35122,13.39844,463,39,502,10829,11331,237,365,24066,1254,NA,NA,36651,529798,274632,0.03421462,0.0006889418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,"ITA",13,"Abruzzo",42.35122,13.39844,478,36,514,10803,11317,-14,229,24298,1265,NA,NA,36880,532082,275385,0.03430043,0.0004303848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,"ITA",13,"Abruzzo",42.35122,13.39844,480,36,516,10581,11097,-220,160,24672,1269,NA,NA,37038,534132,276020,0.03426211,0.0002995514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-24,"ITA",14,"Molise",41.55775,14.65916,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-25,"ITA",14,"Molise",41.55775,14.65916,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,"ITA",14,"Molise",41.55775,14.65916,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,"ITA",14,"Molise",41.55775,14.65916,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,"ITA",14,"Molise",41.55775,14.65916,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,"ITA",14,"Molise",41.55775,14.65916,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,"ITA",14,"Molise",41.55775,14.65916,0,0,0,0,0,0,0,0,0,NA,NA,0,6,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-03-02,"ITA",14,"Molise",41.55775,14.65916,0,0,0,0,0,0,0,0,0,NA,NA,0,13,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-03,"ITA",14,"Molise",41.55775,14.65916,3,0,3,0,3,3,3,0,0,NA,NA,3,13,NA,0,0.2307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-04,"ITA",14,"Molise",41.55775,14.65916,3,0,3,0,3,0,0,0,0,NA,NA,3,19,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-03-05,"ITA",14,"Molise",41.55775,14.65916,4,0,4,3,7,4,4,0,0,NA,NA,7,24,NA,0,0.1666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-06,"ITA",14,"Molise",41.55775,14.65916,3,2,5,7,12,5,5,0,0,NA,NA,12,104,NA,0,0.04807692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-07,"ITA",14,"Molise",41.55775,14.65916,3,2,5,9,14,2,2,0,0,NA,NA,14,112,NA,0,0.01785714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-08,"ITA",14,"Molise",41.55775,14.65916,4,2,6,8,14,0,0,0,0,NA,NA,14,116,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2020-03-09,"ITA",14,"Molise",41.55775,14.65916,4,2,6,8,14,0,0,0,0,NA,NA,14,212,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-03-10,"ITA",14,"Molise",41.55775,14.65916,3,3,6,9,15,1,1,0,0,NA,NA,15,225,NA,0,0.004444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-11,"ITA",14,"Molise",41.55775,14.65916,4,3,7,9,16,1,1,0,0,NA,NA,16,233,NA,0,0.004291845,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-03-12,"ITA",14,"Molise",41.55775,14.65916,4,3,7,9,16,0,0,0,0,NA,NA,16,238,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-13,"ITA",14,"Molise",41.55775,14.65916,5,3,8,9,17,1,1,0,0,NA,NA,17,243,NA,0,0.004115226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-14,"ITA",14,"Molise",41.55775,14.65916,5,3,8,9,17,0,0,0,0,NA,NA,17,247,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-15,"ITA",14,"Molise",41.55775,14.65916,3,4,7,10,17,0,0,0,0,NA,NA,17,248,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-16,"ITA",14,"Molise",41.55775,14.65916,3,5,8,7,15,-2,4,5,1,NA,NA,21,253,NA,0.04761905,0.01581028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-17,"ITA",14,"Molise",41.55775,14.65916,7,5,12,7,19,4,4,5,1,NA,NA,25,301,NA,0.04,0.01328904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-18,"ITA",14,"Molise",41.55775,14.65916,7,6,13,8,21,2,3,6,1,NA,NA,28,361,NA,0.03571429,0.008310249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-19,"ITA",14,"Molise",41.55775,14.65916,19,6,25,13,38,17,18,6,2,NA,NA,46,426,NA,0.04347826,0.04225352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-20,"ITA",14,"Molise",41.55775,14.65916,20,6,26,13,39,1,4,6,5,NA,NA,50,426,NA,0.1,0.009389671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-21,"ITA",14,"Molise",41.55775,14.65916,21,6,27,20,47,8,11,7,7,NA,NA,61,449,NA,0.1147541,0.02449889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-22,"ITA",14,"Molise",41.55775,14.65916,24,7,31,21,52,5,5,7,7,NA,NA,66,532,NA,0.1060606,0.009398496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020-03-23,"ITA",14,"Molise",41.55775,14.65916,25,7,32,18,50,-2,1,10,7,NA,NA,67,532,NA,0.1044776,0.001879699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-24,"ITA",14,"Molise",41.55775,14.65916,27,7,34,21,55,5,6,10,8,NA,NA,73,572,NA,0.109589,0.01048951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-25,"ITA",14,"Molise",41.55775,14.65916,26,7,33,20,53,-2,0,12,8,NA,NA,73,580,NA,0.109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-26,"ITA",14,"Molise",41.55775,14.65916,27,8,35,46,81,28,30,14,8,NA,NA,103,670,NA,0.0776699,0.04477612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,"ITA",14,"Molise",41.55775,14.65916,26,9,35,51,86,5,6,14,9,NA,NA,109,710,NA,0.08256881,0.008450704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-28,"ITA",14,"Molise",41.55775,14.65916,26,9,35,63,98,12,14,16,9,NA,NA,123,807,NA,0.07317073,0.0173482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-29,"ITA",14,"Molise",41.55775,14.65916,25,9,34,66,100,2,4,18,9,NA,NA,127,918,NA,0.07086614,0.004357298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30,"ITA",14,"Molise",41.55775,14.65916,27,8,35,72,107,7,7,18,9,NA,NA,134,955,NA,0.06716418,0.007329843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31,"ITA",14,"Molise",41.55775,14.65916,29,8,37,80,117,10,10,18,9,NA,NA,144,1049,NA,0.0625,0.009532888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,"ITA",14,"Molise",41.55775,14.65916,32,8,40,91,131,14,16,19,10,NA,NA,160,1157,NA,0.0625,0.01382887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02,"ITA",14,"Molise",41.55775,14.65916,30,8,38,95,133,2,5,21,11,NA,NA,165,1229,NA,0.06666667,0.004068348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03,"ITA",14,"Molise",41.55775,14.65916,31,8,39,105,144,11,11,21,11,NA,NA,176,1378,NA,0.0625,0.007982583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,"ITA",14,"Molise",41.55775,14.65916,31,6,37,134,171,27,30,24,11,NA,NA,206,1504,NA,0.05339806,0.01994681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05,"ITA",14,"Molise",41.55775,14.65916,33,6,39,148,187,16,18,24,13,NA,NA,224,1504,NA,0.05803571,0.01196809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06,"ITA",14,"Molise",41.55775,14.65916,34,5,39,148,187,0,0,24,13,NA,NA,224,1546,NA,0.05803571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07,"ITA",14,"Molise",41.55775,14.65916,35,5,40,145,185,-2,0,26,13,NA,NA,224,1581,NA,0.05803571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08,"ITA",14,"Molise",41.55775,14.65916,30,4,34,147,181,-4,2,32,13,NA,NA,226,2002,NA,0.05752212,0.000999001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09,"ITA",14,"Molise",41.55775,14.65916,30,4,34,155,189,8,8,32,13,NA,NA,234,2069,NA,0.05555556,0.003866602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10,"ITA",14,"Molise",41.55775,14.65916,28,4,32,161,193,4,9,37,13,NA,NA,243,2069,NA,0.05349794,0.004349928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11,"ITA",14,"Molise",41.55775,14.65916,28,4,32,161,193,0,3,39,14,NA,NA,246,2201,NA,0.05691057,0.001363017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12,"ITA",14,"Molise",41.55775,14.65916,27,4,31,171,202,9,11,40,15,NA,NA,257,2471,NA,0.05836576,0.004451639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13,"ITA",14,"Molise",41.55775,14.65916,28,4,32,170,202,0,0,40,15,NA,NA,257,2522,NA,0.05836576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14,"ITA",14,"Molise",41.55775,14.65916,26,4,30,170,200,-2,0,42,15,NA,NA,257,2522,NA,0.05836576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15,"ITA",14,"Molise",41.55775,14.65916,27,4,31,175,206,6,6,42,15,NA,NA,263,2855,NA,0.05703422,0.002101576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16,"ITA",14,"Molise",41.55775,14.65916,25,4,29,174,203,-3,0,44,16,NA,NA,263,2967,NA,0.0608365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17,"ITA",14,"Molise",41.55775,14.65916,26,4,30,178,208,5,6,45,16,NA,NA,269,3082,NA,0.05947955,0.001946788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18,"ITA",14,"Molise",41.55775,14.65916,27,4,31,178,209,1,0,44,16,NA,NA,269,3082,NA,0.05947955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-19,"ITA",14,"Molise",41.55775,14.65916,27,4,31,184,215,6,10,47,17,NA,NA,279,3584,3482,0.0609319,0.002790179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-20,"ITA",14,"Molise",41.55775,14.65916,27,2,29,184,213,-2,2,50,18,NA,NA,281,3783,3683,0.06405694,0.0005286809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-21,"ITA",14,"Molise",41.55775,14.65916,27,2,29,184,213,0,1,51,18,NA,NA,282,4124,4015,0.06382979,0.000242483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
