"date","stato","codice_regione","denominazione_regione","lat","long","ricoverati_con_sintomi","terapia_intensiva","totale_ospedalizzati","isolamento_domiciliare","totale_positivi","variazione_totale_positivi","nuovi_positivi","dimessi_guariti","deceduti","casi_da_sospetto_diagnostico","casi_da_screening","totale_casi","tamponi","casi_testati","mortalità","nuovi_tamponi","decreto_legge","dpcm1","dpcm2","dpcm3","dpcm4","dpcm5","dpcm6","dpcm7","dpcm8","dpcm9","pre_esodo","mado","esodo1","esodo2","esodo3"
2020-09-25,"ITA",16,"Puglia",41.12559576,16.86736689,208,10,218,2091,2309,46,90,4498,587,2304,5090,7394,392912,279402,0.0793886935352989,0.000229058924135684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-26,"ITA",16,"Puglia",41.12559576,16.86736689,203,11,214,2123,2337,28,51,4518,590,2316,5129,7445,396426,282195,0.0792478173270652,0.000128649483131782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,"ITA",16,"Puglia",41.12559576,16.86736689,210,12,222,2182,2404,67,76,4527,590,2331,5190,7521,399109,283877,0.0784470150245978,0.000190424169838315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-28,"ITA",16,"Puglia",41.12559576,16.86736689,214,15,229,2190,2419,15,90,4600,592,2337,5274,7611,400565,285597,0.0777821574037577,0.000224682635776965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-29,"ITA",16,"Puglia",41.12559576,16.86736689,210,14,224,2209,2433,14,76,4662,592,2344,5343,7687,404787,288503,0.0770131390659555,0.000187753065192311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,"ITA",16,"Puglia",41.12559576,16.86736689,218,11,229,2287,2516,83,99,4675,595,2360,5426,7786,409364,291519,0.0764192139737991,0.000241838559326174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-01,"ITA",16,"Puglia",41.12559576,16.86736689,217,14,231,2376,2607,91,114,4697,596,2384,5516,7900,413516,294298,0.0754430379746835,0.000275684616798383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-02,"ITA",16,"Puglia",41.12559576,16.86736689,223,13,236,2427,2663,56,72,4712,597,2392,5580,7972,417465,296760,0.0748871048670346,0.00017246954834537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-03,"ITA",16,"Puglia",41.12559576,16.86736689,226,12,238,2523,2761,98,111,4724,598,2412,5671,8083,421383,299404,0.073982432265248,0.000263418315404276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,"ITA",16,"Puglia",41.12559576,16.86736689,231,13,244,2653,2897,136,151,4739,598,2440,5794,8234,424869,301067,0.0726256983240224,0.000355403665600456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-05,"ITA",16,"Puglia",41.12559576,16.86736689,239,14,253,2703,2956,59,83,4762,599,2449,5868,8317,426286,302788,0.0720211614764939,0.000194704963334475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-06,"ITA",16,"Puglia",41.12559576,16.86736689,244,21,265,2726,2991,35,106,4829,603,2470,5953,8423,430702,306067,0.0715896948830583,0.000246109839285631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,"ITA",16,"Puglia",41.12559576,16.86736689,251,23,274,2859,3133,142,196,4883,603,2502,6117,8619,435524,309260,0.0699617124956491,0.000450032604402972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08,"ITA",16,"Puglia",41.12559576,16.86736689,278,23,301,3033,3334,201,248,4929,604,2555,6312,8867,440278,312343,0.0681177399345889,0.00056328047279219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-09,"ITA",16,"Puglia",41.12559576,16.86736689,300,23,323,3227,3550,216,249,4960,606,2603,6513,9116,444874,315837,0.0664765247915753,0.000559709041211669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-10,"ITA",16,"Puglia",41.12559576,16.86736689,300,22,322,3389,3711,161,184,4982,607,2655,6645,9300,450063,319289,0.0652688172043011,0.000408831652457545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-11,"ITA",16,"Puglia",41.12559576,16.86736689,301,21,322,3485,3807,96,212,5097,608,2715,6797,9512,453950,321156,0.063919259882254,0.000467011785438925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-12,"ITA",16,"Puglia",41.12559576,16.86736689,307,19,326,3587,3913,106,157,5142,614,2762,6907,9669,456383,323084,0.0635019133312649,0.000344009307971594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-13,"ITA",16,"Puglia",41.12559576,16.86736689,310,23,333,3665,3998,85,180,5235,616,2800,7049,9849,461971,327324,0.062544420753376,0.000389634847209024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-14,"ITA",16,"Puglia",41.12559576,16.86736689,311,23,334,3895,4229,231,315,5317,618,2877,7287,10164,467815,330789,0.0608028335301063,0.00067334309502688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-15,"ITA",16,"Puglia",41.12559576,16.86736689,319,26,345,4064,4409,180,257,5387,625,2947,7474,10421,473161,334382,0.0599750503790423,0.000543155500981695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-16,"ITA",16,"Puglia",41.12559576,16.86736689,326,26,352,4321,4673,264,313,5431,630,3007,7727,10734,478743,338385,0.0586920067076579,0.000653795460194718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-17,"ITA",16,"Puglia",41.12559576,16.86736689,368,33,401,4579,4980,307,350,5472,632,3035,8049,11084,484125,342024,0.0570191266690725,0.00072295378259747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-18,"ITA",16,"Puglia",41.12559576,16.86736689,377,36,413,4820,5233,253,301,5517,635,3113,8272,11385,488758,344122,0.0557751427316645,0.000615846697138461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-19,"ITA",16,"Puglia",41.12559576,16.86736689,397,38,435,5028,5463,230,321,5604,639,3144,8562,11706,491204,346220,0.0545873910814967,0.00065349630703333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-20,"ITA",16,"Puglia",41.12559576,16.86736689,432,39,471,5259,5730,267,295,5629,642,3240,8761,12001,497031,350691,0.0534955420381635,0.000593524347575906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-24,"ITA",17,"Basilicata",40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-25,"ITA",17,"Basilicata",40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,"ITA",17,"Basilicata",40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,"ITA",17,"Basilicata",40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,"ITA",17,"Basilicata",40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,"ITA",17,"Basilicata",40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,NA,NA,0,32,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,"ITA",17,"Basilicata",40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,NA,NA,0,39,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-03-02,"ITA",17,"Basilicata",40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,NA,NA,0,39,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-03,"ITA",17,"Basilicata",40.63947052,15.80514834,0,0,0,1,1,1,1,0,0,NA,NA,1,42,NA,0,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-04,"ITA",17,"Basilicata",40.63947052,15.80514834,0,0,0,1,1,0,0,0,0,NA,NA,1,48,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-03-05,"ITA",17,"Basilicata",40.63947052,15.80514834,0,0,0,1,1,0,0,0,0,NA,NA,1,54,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-06,"ITA",17,"Basilicata",40.63947052,15.80514834,1,0,1,2,3,2,2,0,0,NA,NA,3,63,NA,0,0.0317460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-07,"ITA",17,"Basilicata",40.63947052,15.80514834,1,0,1,2,3,0,0,0,0,NA,NA,3,75,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-08,"ITA",17,"Basilicata",40.63947052,15.80514834,2,0,2,2,4,1,1,0,0,NA,NA,4,123,NA,0,0.00813008130081301,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2020-03-09,"ITA",17,"Basilicata",40.63947052,15.80514834,2,0,2,3,5,1,1,0,0,NA,NA,5,135,NA,0,0.00740740740740741,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-03-10,"ITA",17,"Basilicata",40.63947052,15.80514834,2,0,2,5,7,2,2,0,0,NA,NA,7,148,NA,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-11,"ITA",17,"Basilicata",40.63947052,15.80514834,1,1,2,6,8,1,1,0,0,NA,NA,8,155,NA,0,0.00645161290322581,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-03-12,"ITA",17,"Basilicata",40.63947052,15.80514834,1,1,2,6,8,0,0,0,0,NA,NA,8,155,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-13,"ITA",17,"Basilicata",40.63947052,15.80514834,1,1,2,8,10,2,2,0,0,NA,NA,10,155,NA,0,0.0129032258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-14,"ITA",17,"Basilicata",40.63947052,15.80514834,0,2,2,8,10,0,0,0,0,NA,NA,10,155,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-15,"ITA",17,"Basilicata",40.63947052,15.80514834,0,2,2,9,11,1,1,0,0,NA,NA,11,208,NA,0,0.00480769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-16,"ITA",17,"Basilicata",40.63947052,15.80514834,1,2,3,9,12,1,1,0,0,NA,NA,12,230,NA,0,0.00434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-17,"ITA",17,"Basilicata",40.63947052,15.80514834,5,2,7,13,20,8,8,0,0,NA,NA,20,262,NA,0,0.0305343511450382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-18,"ITA",17,"Basilicata",40.63947052,15.80514834,9,2,11,16,27,7,7,0,0,NA,NA,27,262,NA,0,0.0267175572519084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-19,"ITA",17,"Basilicata",40.63947052,15.80514834,8,5,13,24,37,10,10,0,0,NA,NA,37,353,NA,0,0.028328611898017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-20,"ITA",17,"Basilicata",40.63947052,15.80514834,8,5,13,39,52,15,15,0,0,NA,NA,52,443,NA,0,0.0338600451467269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-21,"ITA",17,"Basilicata",40.63947052,15.80514834,12,7,19,47,66,14,14,0,0,NA,NA,66,522,NA,0,0.0268199233716475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-22,"ITA",17,"Basilicata",40.63947052,15.80514834,13,10,23,58,81,15,15,0,0,NA,NA,81,643,NA,0,0.0233281493001555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020-03-23,"ITA",17,"Basilicata",40.63947052,15.80514834,15,12,27,62,89,8,9,0,1,NA,NA,90,696,NA,0.0111111111111111,0.0129310344827586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-24,"ITA",17,"Basilicata",40.63947052,15.80514834,14,12,26,65,91,2,2,0,1,NA,NA,92,744,NA,0.0108695652173913,0.00268817204301075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-25,"ITA",17,"Basilicata",40.63947052,15.80514834,20,14,34,78,112,21,21,0,1,NA,NA,113,857,NA,0.00884955752212389,0.0245040840140023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-26,"ITA",17,"Basilicata",40.63947052,15.80514834,22,16,38,95,133,21,21,0,1,NA,NA,134,1046,NA,0.00746268656716418,0.0200764818355641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,"ITA",17,"Basilicata",40.63947052,15.80514834,22,15,37,110,147,14,17,1,3,NA,NA,151,1254,NA,0.0198675496688742,0.0135566188197767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-28,"ITA",17,"Basilicata",40.63947052,15.80514834,26,19,45,133,178,31,31,1,3,NA,NA,182,1421,NA,0.0164835164835165,0.0218156228008445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-29,"ITA",17,"Basilicata",40.63947052,15.80514834,32,18,50,147,197,19,20,1,4,NA,NA,202,1585,NA,0.0198019801980198,0.0126182965299685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30,"ITA",17,"Basilicata",40.63947052,15.80514834,36,18,54,154,208,11,12,1,5,NA,NA,214,1833,NA,0.0233644859813084,0.00654664484451719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31,"ITA",17,"Basilicata",40.63947052,15.80514834,37,17,54,162,216,8,12,3,7,NA,NA,226,2043,NA,0.0309734513274336,0.00587371512481645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,"ITA",17,"Basilicata",40.63947052,15.80514834,39,15,54,171,225,9,11,3,9,NA,NA,237,2262,NA,0.0379746835443038,0.00486295313881521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02,"ITA",17,"Basilicata",40.63947052,15.80514834,38,19,57,176,233,8,9,3,10,NA,NA,246,2427,NA,0.040650406504065,0.00370828182941904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03,"ITA",17,"Basilicata",40.63947052,15.80514834,41,19,60,187,247,14,15,3,11,NA,NA,261,2622,NA,0.0421455938697318,0.005720823798627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,"ITA",17,"Basilicata",40.63947052,15.80514834,44,19,63,181,244,-3,3,9,11,NA,NA,264,2765,NA,0.0416666666666667,0.00108499095840868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05,"ITA",17,"Basilicata",40.63947052,15.80514834,46,18,64,190,254,10,14,11,13,NA,NA,278,2931,NA,0.0467625899280576,0.00477652678266803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06,"ITA",17,"Basilicata",40.63947052,15.80514834,46,18,64,198,262,8,9,12,13,NA,NA,287,3061,NA,0.0452961672473868,0.00294021561581183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07,"ITA",17,"Basilicata",40.63947052,15.80514834,47,17,64,201,265,3,4,12,14,NA,NA,291,3160,NA,0.0481099656357388,0.00126582278481013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08,"ITA",17,"Basilicata",40.63947052,15.80514834,48,17,65,205,270,5,6,13,14,NA,NA,297,3296,NA,0.0471380471380471,0.00182038834951456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09,"ITA",17,"Basilicata",40.63947052,15.80514834,50,17,67,208,275,5,6,13,15,NA,NA,303,3474,NA,0.0495049504950495,0.00172711571675302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10,"ITA",17,"Basilicata",40.63947052,15.80514834,59,15,74,205,279,4,5,14,15,NA,NA,308,3696,NA,0.0487012987012987,0.00135281385281385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11,"ITA",17,"Basilicata",40.63947052,15.80514834,60,12,72,209,281,2,4,14,17,NA,NA,312,4050,NA,0.0544871794871795,0.000987654320987654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12,"ITA",17,"Basilicata",40.63947052,15.80514834,61,12,73,204,277,-4,3,20,18,NA,NA,315,4355,NA,0.0571428571428571,0.00068886337543054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13,"ITA",17,"Basilicata",40.63947052,15.80514834,64,12,76,194,270,-7,4,31,18,NA,NA,319,4545,NA,0.0564263322884013,0.00088008800880088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14,"ITA",17,"Basilicata",40.63947052,15.80514834,62,12,74,191,265,-5,0,35,19,NA,NA,319,4759,NA,0.0595611285266458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15,"ITA",17,"Basilicata",40.63947052,15.80514834,60,12,72,189,261,-4,1,38,21,NA,NA,320,5037,NA,0.065625,0.000198530871550526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16,"ITA",17,"Basilicata",40.63947052,15.80514834,60,9,69,204,273,12,16,41,22,NA,NA,336,5349,NA,0.0654761904761905,0.00299121331089923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17,"ITA",17,"Basilicata",40.63947052,15.80514834,59,9,68,198,266,-7,1,49,22,NA,NA,337,5710,NA,0.0652818991097923,0.000175131348511384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18,"ITA",17,"Basilicata",40.63947052,15.80514834,60,8,68,194,262,-4,2,54,23,NA,NA,339,6056,NA,0.0678466076696165,0.000330250990752972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-19,"ITA",17,"Basilicata",40.63947052,15.80514834,59,8,67,180,247,-15,3,71,24,NA,NA,342,6528,6528,0.0701754385964912,0.000459558823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-20,"ITA",17,"Basilicata",40.63947052,15.80514834,59,7,66,176,242,-5,0,76,24,NA,NA,342,6868,6868,0.0701754385964912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-21,"ITA",17,"Basilicata",40.63947052,15.80514834,64,7,71,174,245,3,8,81,24,NA,NA,350,7470,7470,0.0685714285714286,0.00107095046854083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-22,"ITA",17,"Basilicata",40.63947052,15.80514834,65,7,72,160,232,-13,4,98,24,NA,NA,354,8040,8040,0.0677966101694915,0.000497512437810945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-23,"ITA",17,"Basilicata",40.63947052,15.80514834,61,7,68,161,229,-3,2,103,24,NA,NA,356,8511,8511,0.0674157303370786,0.000234990012924451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-24,"ITA",17,"Basilicata",40.63947052,15.80514834,59,7,66,163,229,0,4,107,24,NA,NA,360,9026,9026,0.0666666666666667,0.000443164192333259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-25,"ITA",17,"Basilicata",40.63947052,15.80514834,58,7,65,153,218,-11,1,118,25,NA,NA,361,9792,9792,0.0692520775623269,0.000102124183006536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-26,"ITA",17,"Basilicata",40.63947052,15.80514834,57,7,64,155,219,1,5,122,25,NA,NA,366,10077,10077,0.0683060109289618,0.000496179418477722,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-04-27,"ITA",17,"Basilicata",40.63947052,15.80514834,57,7,64,153,217,-2,0,124,25,NA,NA,366,10364,10364,0.0683060109289618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-28,"ITA",17,"Basilicata",40.63947052,15.80514834,56,7,63,142,205,-12,0,136,25,NA,NA,366,10889,10889,0.0683060109289618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-29,"ITA",17,"Basilicata",40.63947052,15.80514834,51,4,55,139,194,-11,0,147,25,NA,NA,366,11331,11331,0.0683060109289618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-30,"ITA",17,"Basilicata",40.63947052,15.80514834,49,4,53,139,192,-2,1,150,25,NA,NA,367,12774,12774,0.0681198910081744,0.0000782840144042587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,"ITA",17,"Basilicata",40.63947052,15.80514834,49,4,53,140,193,1,11,160,25,NA,NA,378,13269,13269,0.0661375661375661,0.00082899992463637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-02,"ITA",17,"Basilicata",40.63947052,15.80514834,48,4,52,139,191,-2,2,164,25,NA,NA,380,13722,13722,0.0657894736842105,0.000145751348199971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-03,"ITA",17,"Basilicata",40.63947052,15.80514834,48,3,51,143,194,3,6,167,25,NA,NA,386,14210,14210,0.0647668393782383,0.000422237860661506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-04,"ITA",17,"Basilicata",40.63947052,15.80514834,50,3,53,120,173,-21,0,188,25,NA,NA,386,14901,14455,0.0647668393782383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-05,"ITA",17,"Basilicata",40.63947052,15.80514834,50,3,53,124,177,4,10,194,25,NA,NA,396,15476,15028,0.0631313131313131,0.000646161798914448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,"ITA",17,"Basilicata",40.63947052,15.80514834,47,3,50,122,172,-5,3,202,25,NA,NA,399,16103,15619,0.06265664160401,0.00018630068931255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,"ITA",17,"Basilicata",40.63947052,15.80514834,48,2,50,105,155,-17,-16,202,26,NA,NA,383,16272,15780,0.0678851174934726,-0.000983284169124877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,"ITA",17,"Basilicata",40.63947052,15.80514834,48,2,50,102,152,-3,-1,204,26,NA,NA,382,16777,16285,0.0680628272251309,-0.0000596054121714252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,"ITA",17,"Basilicata",40.63947052,15.80514834,45,1,46,99,145,-7,0,210,27,NA,NA,382,17433,16941,0.0706806282722513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,"ITA",17,"Basilicata",40.63947052,15.80514834,45,1,46,97,143,-2,3,215,27,NA,NA,385,17916,17424,0.0701298701298701,0.000167448091091762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"ITA",17,"Basilicata",40.63947052,15.80514834,46,1,47,95,142,-1,1,217,27,NA,NA,386,18266,17774,0.0699481865284974,0.0000547465235957517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"ITA",17,"Basilicata",40.63947052,15.80514834,47,1,48,92,140,-2,1,220,27,NA,NA,387,19100,18608,0.0697674418604651,0.0000523560209424084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"ITA",17,"Basilicata",40.63947052,15.80514834,42,1,43,88,131,-9,2,231,27,NA,NA,389,19678,19186,0.0694087403598972,0.000101636345157028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"ITA",17,"Basilicata",40.63947052,15.80514834,34,1,35,92,127,-4,0,235,27,NA,NA,389,20285,19789,0.0694087403598972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"ITA",17,"Basilicata",40.63947052,15.80514834,33,1,34,86,120,-7,0,242,27,NA,NA,389,20851,20359,0.0694087403598972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"ITA",17,"Basilicata",40.63947052,15.80514834,29,1,30,83,113,-7,1,250,27,NA,NA,390,21496,20966,0.0692307692307692,0.0000465202828433197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"ITA",17,"Basilicata",40.63947052,15.80514834,29,1,30,74,104,-9,2,261,27,NA,NA,392,22167,21627,0.0688775510204082,0.0000902242071547796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"ITA",17,"Basilicata",40.63947052,15.80514834,29,1,30,63,93,-11,0,272,27,NA,NA,392,22581,22016,0.0688775510204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"ITA",17,"Basilicata",40.63947052,15.80514834,26,1,27,57,84,-9,1,282,27,NA,NA,393,23347,22767,0.0687022900763359,0.0000428320555103439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,"ITA",17,"Basilicata",40.63947052,15.80514834,22,1,23,50,73,-11,0,293,27,NA,NA,393,23986,23376,0.0687022900763359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,"ITA",17,"Basilicata",40.63947052,15.80514834,15,1,16,44,60,-13,1,307,27,NA,NA,394,24537,23903,0.0685279187817259,0.0000407547784977789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-22,"ITA",17,"Basilicata",40.63947052,15.80514834,15,1,16,33,49,-11,0,318,27,NA,NA,394,25045,24395,0.0685279187817259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-23,"ITA",17,"Basilicata",40.63947052,15.80514834,14,1,15,26,41,-8,4,330,27,NA,NA,398,25511,24841,0.0678391959798995,0.000156795107992631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-24,"ITA",17,"Basilicata",40.63947052,15.80514834,13,1,14,25,39,-2,1,333,27,NA,NA,399,26111,25431,0.0676691729323308,0.0000382980353107886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-25,"ITA",17,"Basilicata",40.63947052,15.80514834,13,0,13,23,36,-3,0,336,27,NA,NA,399,26634,25944,0.0676691729323308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-26,"ITA",17,"Basilicata",40.63947052,15.80514834,8,0,8,28,36,0,0,336,27,NA,NA,399,27197,26807,0.0676691729323308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,"ITA",17,"Basilicata",40.63947052,15.80514834,7,0,7,29,36,0,0,336,27,NA,NA,399,27734,27344,0.0676691729323308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,"ITA",17,"Basilicata",40.63947052,15.80514834,6,0,6,28,34,-2,0,338,27,NA,NA,399,28342,27952,0.0676691729323308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,"ITA",17,"Basilicata",40.63947052,15.80514834,5,0,5,28,33,-1,0,339,27,NA,NA,399,28909,28209,0.0676691729323308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,"ITA",17,"Basilicata",40.63947052,15.80514834,5,0,5,26,31,-2,0,341,27,NA,NA,399,29421,28685,0.0676691729323308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,"ITA",17,"Basilicata",40.63947052,15.80514834,4,0,4,25,29,-2,0,343,27,NA,NA,399,29880,29130,0.0676691729323308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
